fioriId,RoleName,AppName,ApplicationType,UITechnology,BSPName,BSPApplicationURL,SAPUI5ComponentId,PrimaryODataServiceName,PrimaryODataServiceVersion,AdditionalODataServices,AdditionalODataServicesVersions,OData V4 Service Group,Link,
F3764,Plant Manager - EHS Info,Manage Hazardous Substance Inventories,Transactional,SAP Fiori elements,EHSHSM_HSIS1,/sap/bc/ui5_ui5/sap/ehshsm_hsis1,ehs.hs.hsi.manages1,EHHSS_HSM_HSI_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3764
F3766,Administrator - Group Reporting,Manage Consolidation Group Structure - Unit View,Transactional,SAP Fiori elements,FIN_CS_GRSTR_UV,/sap/bc/ui5_ui5/sap/fin_cs_grstr_uv,fin.cons.gsm.uv,UI_FINCS_GRPSTR_MANAGE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3766
F3767,Cost Accountant - Overhead,Schedule Overhead Accounting Jobs,Transactional,SAP Fiori elements,NW_APS_APJ,/sap/bc/ui5_ui5/sap/nw_aps_apj,nw.core.appjobs,APJ_JOB_MANAGEMENT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3767
F3768,Production Engineer - Discrete Manufacturing (Manufacturing Engineering),Routing version signoff,"Transactional, Reuse Component",SAP Fiori elements,MPE_RTG_SIGNS1,/sap/bc/ui5_ui5/sap/mpe_rtg_signs1,i2d.mpe.sfroutingsignoffdefs1,MPE_PLAN_RTG_WF_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3768
F3769,Production Engineer - Discrete Manufacturing (Complex Assembly),Check Major Assembly Projects,Transactional,SAP Fiori elements,MPE_MAS_CHECKS1,/sap/bc/ui5_ui5/sap/mpe_mas_checks1,i2d.mpe.majorassembly.checks1,MPE_MJRASMBLYISSUES_ODATA_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3769
F3770,Production Planner,Capacity Scheduling Table,Transactional,SAP Fiori elements,PP_SCHEDPRODNS1,/sap/bc/ui5_ui5/sap/pp_schedprodns1,i2d.pp.schedprodns1,PP_SCHEDULEPRODUCTION_SRV,0001,PP_MRP_AOR_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3770
F3774,Internal Auditor,My Ongoing Audits,Transactional,SAP Fiori (SAPUI5),GRCAUD_AUDEXE,/sap/bc/ui5_ui5/sap/grcaud_audexe,sap.grc.acs.aud.audit.execute,GRCAUD_AUDIT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3774
F3776,Audit Manager,Track Ongoing Audits,Transactional,SAP Fiori (SAPUI5),GRCAUD_AUDTRK,/sap/bc/ui5_ui5/sap/grcaud_audtrk,sap.grc.acs.aud.audit.track,GRCAUD_AUDIT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3776
F3777,Audit Manager,Approve Audit Reports,Transactional,SAP Fiori (SAPUI5),GRCAUD_AUDAPREP,/sap/bc/ui5_ui5/sap/grcaud_audaprep,sap.grc.acs.aud.audit.approvereport,GRCAUD_AUDIT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3777
F3779,Cost Accountant - Overhead,Import Statistical Key Figures Plan Data,Transactional,SAP Fiori (SAPUI5),FIN_SKFPLANUPLD,/sap/bc/ui5_ui5/sap/fin_skfplanupld,fin.co.statisticalkeyfigure.plandata.upload,FCO_SKF_PLANDATA_UPLOAD_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3779
F3781,Industrial Hygienist,Manage Summary Reports,Transactional,SAP Fiori elements,SMR_RPT_MNGS1,/sap/bc/ui5_ui5/sap/smr_rpt_mngs1,ehs.inc.smr_rpt.manages1,EHHSS_SMR_REP_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3781
F3782,Internal Auditor,Display Historical Audits,Transactional,SAP Fiori (SAPUI5),GRCAUD_AUDHIST,/sap/bc/ui5_ui5/sap/grcaud_audhist,sap.grc.acs.aud.audit.displayhistorical,GRCAUD_AUDIT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3782
F3788,Quality Planner,Manage Inspection Plans,Transactional,SAP Fiori (SAPUI5),QM_INSPPLAN_S1,/sap/bc/ui5_ui5/sap/qm_inspplan_s1,i2d.qm.inspection.plans1,QM_INSP_PLAN_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3788
F3789,Trade Classification Specialist,Display Classified Products - International Trade,Transactional,SAP Fiori (SAPUI5),CLSPROD_DISPS1,/sap/bc/ui5_ui5/sap/clsprod_disps1,fcg.sll.classifiedproduct.displays1,SLL_CLASSIFIED_PROD_OVERVIEW,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3789
F3792,Purchaser - Central Procurement,Mass Changes to Central Purchase Contracts,Transactional,SAP Fiori elements,MM_CLCTR_MASSS1,/sap/bc/ui5_ui5/sap/mm_clctr_masss1,ui.s2p.mm.cntrl.ctrmass.update,MM_PUR_CNTRLCTRMASS_UPDT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3792
F3803,General Ledger Accountant,Manage Journal Entry Templates,Transactional,SAP Fiori (SAPUI5),FIN_GLJE_MNGTMP,/sap/bc/ui5_ui5/sap/fin_glje_mngtmp,fin.gl.journalentrytemplate.manage,FAC_MANAGE_POSTING_TMPL_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3803
F3808,Contract Manager - Settlement Management,Manage Personnel Settlement Documents,Transactional,SAP Fiori elements,PSDOC_MANS1,/sap/bc/ui5_ui5/sap/psdoc_mans1,ci.settleman.psdoc.manages1,UI_LO_SETMAN_PSDOC_MAN,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3808
F3810,Divisional Accountant,Change Log - Profit Centers,Transactional,SAP Fiori elements,FIN_PRCTR_CL,/sap/bc/ui5_ui5/sap/fin_prctr_cl,fin.gl.profitcenterchangelog,FAC_PROFIT_CENTER_CHANGLOG,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3810
F3811,Purchaser,Supplier Evaluation Score History,"Transactional, Analytical",SAP Fiori elements,PRC_SES_HISTS1,/sap/bc/ui5_ui5/sap/prc_ses_hists1,ui.s2p.mm.eval.seshistory.s1,MM_PUR_SE_SCORE_HIS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3811
F3812,Purchaser,Manage User-Defined Criteria for Supplier Evaluation,Transactional,SAP Fiori elements,MM_MANT_USRCRS1,/sap/bc/ui5_ui5/sap/mm_mant_usrcrs1,ui.s2p.mm.maint.usrcrt.s1,C_SUPLREVALUSRDFNDCRITERIA_CDS,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3812
F3813,Accounts Payable Accountant - Procurement,Edit Supplier Invoice Settings,Transactional,SAP Fiori (SAPUI5),MM_SIV_SETS1,/sap/bc/ui5_ui5/sap/mm_siv_sets1,ui.s2p.mm.suppivsettingss1,MM_SUPPLIER_INVOICE_USR_SETTIN_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3813
F3820,Master Data Steward,Validation Rules,Transactional,SAP Fiori elements,MD_QRULE_GENS1,/sap/bc/ui5_ui5/sap/md_qrule_gens1,mdm.cmd.mdq.ruless1,CMD_QLTY_RULES_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3820
F3826,Master Data Steward,Configure Data Quality Scores,Transactional,SAP Fiori elements,MD_QCONFSCORES1,/sap/bc/ui5_ui5/sap/md_qconfscores1,mdm.cmd.mdq.configuration.scores1,CMD_QLTY_CONFIGN_SCORE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3826
F3828,Cost Accountant - Sales,Monitor Predictive Accounting,Transactional,SAP Fiori elements,FIN_PRA_MON_ALP,/sap/bc/ui5_ui5/sap/fin_pra_mon_alp,fin.pra.monitor,FAC_MONITORING_PRA_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3828
F3829,Order Fulfillment Manager,Manage Characteristic Catalogs,Transactional,SAP Fiori elements,MANCHARCCTLGS1,/sap/bc/ui5_ui5/sap/mancharcctlgs1,i2d.atp.mancharccatalogs1,ATP_MANCHARCCATALOG,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3829
F3840,Environmental Manager,Task Calendar,Transactional,SAP Fiori (SAPUI5),EHSTASK_CALS1,/sap/bc/ui5_ui5/sap/ehstask_cals1,ehs.fnd.task.calendars1,EHFND_TASK_CALENDAR_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3840
F3857,Plant Manager - EHS Info,Manage Safety Instructions - Chemicals,Transactional,SAP Fiori elements,EHSHSM_SIS1,/sap/bc/ui5_ui5/sap/ehshsm_sis1,ehs.hs.si.manages1,EHHSS_HSM_SI_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3857
F3860,Dangerous Goods Specialist - Product Compliance,Analyze Packaged Dangerous Goods,"Transactional, Analytical",SAP Fiori elements,EHSDGM_PPAS1,/sap/bc/ui5_ui5/sap/ehsdgm_ppas1,ehs.dg.packagedproduct.analyzes1,C_PACKAGEDDNGRSGDSQUERY_CDS,0001,EHDGM_COMMON_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3860
F3861,Dangerous Goods Specialist - Product Compliance,Analyze Unpackaged Dangerous Goods,"Transactional, Analytical",SAP Fiori elements,EHSDGM_UPAS1,/sap/bc/ui5_ui5/sap/ehsdgm_upas1,ehs.dg.unpackagedproduct.analyzes1,C_UNPACKAGEDDNGRSGDSQUERY_CDS,0001,EHDGM_COMMON_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3861
F3862,General Ledger Accountant - Intercompany,Define Matching Methods,Transactional,SAP Fiori (SAPUI5),FIN_CS_ICAMTD,/sap/bc/ui5_ui5/sap/fin_cs_icamtd,fin.cons.ica.method,ICA_MATCH_METHOD_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3862
F3863,General Ledger Accountant - Intercompany,Define Reconciliation Cases,Transactional,SAP Fiori (SAPUI5),FIN_CS_ICARC,/sap/bc/ui5_ui5/sap/fin_cs_icarc,fin.cons.ica.reconcase,ICA_RECON_CASE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3863
F3866,Cost Accountant - Overhead,Change Log - Activity Types,Transactional,SAP Fiori elements,FIN_CO_ATCL,/sap/bc/ui5_ui5/sap/fin_co_atcl,fin.co.activitytypechangelog,FCO_ACTIVITY_TYPE_CHNGLOG_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3866
F3867,Cost Accountant - Overhead,Where-Used List - Activity Types,Transactional,SAP Fiori elements,FIN_CO_WUAT,/sap/bc/ui5_ui5/sap/fin_co_wuat,fin.co.activitytypewhereused,FCO_WHERE_USED_ACTIVITY_TYPE_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3867
F3870,General Ledger Accountant - Intercompany,Manage Matching Assignments,Transactional,SAP Fiori (SAPUI5),FIN_CS_ICAASM,/sap/bc/ui5_ui5/sap/fin_cs_icaasm,fin.cons.ica.assignment,ICA_ASSIGNMENT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3870
F3880,Warehouse Operative (Extended Warehouse Management),Process Warehouse Tasks - Picking,Transactional,SAP Fiori elements,EWM_PICKP_A3,/sap/bc/ui5_ui5/sap/ewm_pickp_mans1,scm.ewm.picklistpapers1.av3,/SCWM/PICKLIST_PAPER_SRV,0001,/SCWM/USER_DEFAULTPARAMETER_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3880
F3881,Revenue Accountant,Manual Fulfillment,Transactional,SAP Fiori elements,FIN_MAFULFILL,/sap/bc/ui5_ui5/sap/fin_mafulfill,fin.rar.manual.fulfillment,UI_MANUALFULFILLMENT,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3881
F3882,Revenue Accountant,Revenue Schedule,Transactional,SAP Fiori elements,FIN_REVSCHEDUL,/sap/bc/ui5_ui5/sap/fin_revschedul,fin.rar.revenue.schedule,FARR_REVENUE_SCHEDULE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3882
F3883,Revenue Accountant,Manage Revenue Contracts,Transactional,SAP Fiori elements,FIN_CONTRACT,/sap/bc/ui5_ui5/sap/fin_contract,fin.rar.manage.contract,FARR_CONTRACT_OVERVIEW,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3883
F3888,Maintenance Planner,Manage Maintenance Planning Buckets (Old Version),Transactional,SAP Fiori elements,EAM_BKT_MANS1,/sap/bc/ui5_ui5/sap/eam_bkt_mans1,i2d.eam.planningbuckets.manages1,EAM_PLNGBUCKET_MANAGE,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3888
F3888A,Maintenance Planner,Manage Maintenance Planning Buckets (New Version),Transactional,SAP Fiori elements,EAM_BCKT_MANS1,/sap/bc/ui5_ui5/sap/eam_bckt_mans1,i2d.eam.maintplngbckt.manage2,,,,,UI_MAINTPLANNING_BUCKET_O4,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3888A
F3890,Bank Back Office Employee,Display Receivables for Clearing Account,Transactional,SAP Fiori (SAPUI5),FS_CLAR_DISPS1,/sap/bc/ui5_ui5/sap/fs_clar_disps1,fs.cb.clearingacctrecv.displays1,CLEARINGACCOUNTRECEIVABLEQUERY_SRV,0001,BANKACCOUNTCONTRACTSEARCH_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3890
F3893,Internal Sales Representative,Manage Sales Orders - Version 2,Transactional,SAP Fiori elements,SD_SOV2_MANS1,/sap/bc/ui5_ui5/sap/sd_sov2_mans1,cus.sd.salesorderv2.manage,,,"SD_SO_PROCFLOW_SRV, APS_CHANGE_DOCUMENTS_SRV","0001, 0001",C_SALESORDERMANAGE_SRV,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3893
F3894,Internal Sales Representative,Assign Sold-to Parties,Transactional,SAP Fiori elements,SD_SA_SOLDTOS1,/sap/bc/ui5_ui5/sap/sd_sa_soldtos1,cus.sd.schedgagrmtsoldtopartyassignment.manages1,SD_SA_SOLDTOPARTYDETN_WL,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3894
F3895,Internal Sales Representative,Manage Delivery Schedule Processing,Transactional,SAP Fiori elements,SD_SA_EDIOPTNS1,/sap/bc/ui5_ui5/sap/sd_sa_edioptns1,cus.sd.schedgagrmtediprocessingoption.manages1,SD_SA_EDIPROCGOPTN_WL,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3895
F3896,Others,Manage Packing Group Specification for Sequenced JIT Calls,Transactional,SAP Fiori elements,PACKGROUP_MANS1,/sap/bc/ui5_ui5/sap/packgroup_mans1,icd.discreteindustries.definepackagegrouping,JIT_PACKAGE_GROUP_DEFINITION_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3896
F3897,Others,Create Outbound Deliveries from Sequenced JIT Calls,Transactional,SAP Fiori elements,OD_SEQJIT_CRES1,/sap/bc/ui5_ui5/sap/od_seqjit_cres1,icd.discreteindustries.createoutbounddeliveryfromseqjitcall,JITOUTBDELIVFORSEQCALLS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3897
F3906,Configuration Expert - Business Process Configuration,Map Format Data,"Transactional, Reuse Component",SAP Fiori (SAPUI5),GLO_MAPFRMTDATA,/sap/bc/ui5_ui5/sap/GLO_MAPFRMTDATA,gs.fin.lib.mapformatdata,MANAGE_OUTGOING_FORMAT_SRV,0001,MANAGE_INCOMING_FORMAT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3906
F3913,Configuration Expert - Business Process Configuration,Central Procurement Interface Monitor,Transactional,SAP Fiori elements,MM_INTR_MONIS1,/sap/bc/ui5_ui5/sap/mm_intr_monis1,ui.s2p.mm.central.proc.interface.monitor.s1,MM_PUR_PROCMT_HUB_ITF_MONITOR_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3913
F3914,Configuration Expert - Business Process Configuration,Central Procurement Job Monitor,Transactional,SAP Fiori elements,MM_JOB_MONIS1,/sap/bc/ui5_ui5/sap/mm_job_monis1,ui.s2p.mm.central.proc.job.monitor,MM_PUR_CNTRLPROCMT_JOB_MNTR_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3914
F3915,Cost Accountant - Overhead,Manage Statistical Key Figure Values,Transactional,SAP Fiori elements,FIN_STKFV,/sap/bc/ui5_ui5/sap/fin_stkfv,fin.co.statisticalkeyfigurevalues.manage,FCO_STSTCL_KEY_FIG_VALUES_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3915
F3916,Dangerous Goods Specialist - Product Compliance,Apply Regulations - Dangerous Goods,Transactional,SAP Fiori (SAPUI5),EHSDGM_APRES1,/sap/bc/ui5_ui5/sap/ehsdgm_apres1,ehs.dg.applyregulations.manages1,EHDGM_APPLY_REGULATIONS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3916
F3917,Accounts Payable and Receivable Accountant (FI-CA),Display Payment Lists,Transactional,SAP Fiori elements,PAYLIST_DISPS1,/sap/bc/ui5_ui5/sap/paylist_disps1,cus.o2c.paymentlist.display.s1,O2C_FICA_PAYMENT_LIST_DISPLAY_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3917
F3922,Others,Create Outbound Deliveries from Summarized JIT Calls,Transactional,SAP Fiori elements,LE_JIT_OD_CRES1,/sap/bc/ui5_ui5/sap/le_jit_od_cres1,icd.discreteindustries.createoutbounddeliveryfromjitcall,JITOUTBOUNDDELIVERY_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3922
F3923,Material Planner - Just-In-Time Supply,Stock Availability Analysis for JIT Calls,Transactional,SAP Fiori elements,STOCKAVBL_MONS1,/sap/bc/ui5_ui5/sap/stockavbl_mons1,icd.discreteindustries.stockavailabilityanalysis,JIT_STOCK_AVAILABILITY_ANLYS_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3923
F3924,Administrator - Group Reporting,Import Consolidation Master Data,Transactional,SAP Fiori (SAPUI5),FIN_CS_MD_IMP,/sap/bc/ui5_ui5/sap/fin_cs_md_imp,fin.cons.md.imp,FINCS_MD_XLSX_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3924
F3925,Maintenance Planner,Create Mass Time Confirmations,Transactional,SAP Fiori elements,EAM_OCONF_CRTS1,/sap/bc/ui5_ui5/sap/eam_oconf_crts1,i2d.eam.ordermassconfirmation.creates1,EAM_ORD_MASS_CONFIRMATION_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3925
F3928,General Ledger Accountant,Display Purchase Order Accruals,Transactional,SAP Fiori (SAPUI5),FIN_POAC_DIS,/sap/bc/ui5_ui5/sap/fin_poac_dis,fin.gl.poaccruals.display,UI_PURCHASEORDERACCRS_DSP,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3928
F3929,Master Data Steward,Export Validation Rules,Transactional,SAP Fiori elements,MD_QRULE_EXPS1,/sap/bc/ui5_ui5/sap/md_qrule_exps1,mdm.cmd.mdq.rules.exports1,CMD_QLTY_RULE_EXPORT_SRV,0001,APL_LOG_MANAGEMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3929
F3930,Master Data Steward,Import Validation Rules,Transactional,SAP Fiori elements,MD_QRULE_IMPS1,/sap/bc/ui5_ui5/sap/md_qrule_imps1,mdm.cmd.mdq.rules.imports1,CMD_QLTY_RULE_IMPORT_SRV,0001,APL_LOG_MANAGEMENT_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3930
F3932,General Ledger Accountant,Manage Teams and Responsibilities For Journal Entry Verification - In General Ledger,Transactional,SAP Fiori (SAPUI5),RSM_TEAM_MANS1,/sap/bc/ui5_ui5/sap/rsm_team_mans1,s4.cfnd.mgreciplist,CA_RSM_TEAM_ACTION_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3932
F3934,Production Planner,Process pMRP Simulations,Transactional,SAP Fiori elements,PP_PMRP_PSIMS1,/sap/bc/ui5_ui5/sap/pp_pmrp_psims1,i2d.pp.pmrpsim.simulates1,PMRP_SIMUL_SERVICE,0001,"PMRP_SIMULATION_SERVICE, PMRP_SIMURES_SERVICE, PMRP_SIMULTLD_SERVICE, PMRP_SIMUTLD_SERVICE, PMRP_CAPACITY_SERVICE","0001, 0001, 0001, 0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3934
F3935,Master Data Specialist - Product Data,Display International Trade Classification,Transactional,SAP Fiori elements,PRCLSFCTN_DSPS1,/sap/bc/ui5_ui5/sap/prclsfctn_dsps1,fcg.sll.prodclsfctn.displays1,SLL_PRODCLSFCTN_DSP,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3935
F3951,Production Planner,Capacity Scheduling Board,Transactional,SAP Fiori (SAPUI5),PP_WRKCTRMNTRS1,/sap/bc/ui5_ui5/sap/pp_wrkctrmntrs1,i2d.pp.wrkctr.mntr.scheds1,PP_MRP_AOR_SRV,0001,PP_MNTR_WRKCTR_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3951
F3952,Production Planner,Process pMRP Capacity Simulations,Transactional,SAP Fiori elements,PP_PMRP_PCAPS1,/sap/bc/ui5_ui5/sap/pp_pmrp_pcaps1,i2d.pp.pmrpsim.capacitys1,PMRP_CAPACITY_SERVICE,0001,"PMRP_SIMUL_SERVICE, PMRP_SIMURES_SERVICE, PMRP_SIMUTLD_SERVICE","0001, 0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3952
F3964,Plant Manager - EHS Info,Search Hazardous Substance Inventory Data,Transactional,SAP Fiori elements,EHSHSM_HSIINFS1,/sap/bc/ui5_ui5/sap/ehshsm_hsiinfs1,ehs.hs.hsi.explores1,EHHSS_HSM_HSI_INFO_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3964
F3972,Product Stewardship Specialist - Product Compliance,Managing Safety Data Sheets,Transactional,SAP Fiori elements,CRR_CCI_SDSS1,/sap/bc/ui5_ui5/sap/crr_cci_sdss1,ehs.sds.crr.man.cci.sdss1,EHS_SDS_CRR_MAN_CCI_SDS_SRV,0001,EHS_FND_CRR_HISTORY_SRV,0001,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3972
F3974,Purchaser - Central Procurement,Manage Central RFQs,Transactional,SAP Fiori elements,MM_CRFQ_S1,/sap/bc/ui5_ui5/sap/mm_crfq_s1,ui.s2p.mm.pur.central.rfq.maintains1,MM_PUR_CRFQ_MAINTAIN_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3974
F3975,Purchaser - Central Procurement,Manage Central Supplier Quotations,Transactional,SAP Fiori elements,MM_CQTN_S1,/sap/bc/ui5_ui5/sap/mm_cqtn_s1,ui.s2p.mm.pur.central.qtn.maintains1,MM_PUR_CQTN_MAINTAIN_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3975
F3976,Purchaser - Central Procurement,Monitor Purchase Requisition Items Centrally,Transactional,SAP Fiori elements,MM_EXTPR_MNTRS1,/sap/bc/ui5_ui5/sap/mm_extpr_mntrs1,ui.s2p.mm.pur.central.pritems.mntrs1,MM_PUR_CNTRL_PR_MNTR_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3976
F3977,Accounts Payable and Receivable Accountant (FI-CA),Search Payments in Payment Runs,Transactional,SAP Fiori elements,PAYRUN_SRCHS1,/sap/bc/ui5_ui5/sap/payrun_srchs1,cus.o2c.paymentrun.search.s1,O2C_FICA_PAYMENTRUN_SRCH_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3977
F3978,Accounts Payable and Receivable Accountant (FI-CA),Search Payments in Lots,Transactional,SAP Fiori elements,PAYLOT_SRCHS1,/sap/bc/ui5_ui5/sap/paylot_srchs1,cus.o2c.paymentlot.search.s1,O2C_FICA_PAYMENTLOT_SRCH_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3978
F3984,Product Stewardship Specialist - Product Compliance,Apply Regulations - Safety Data Sheet,Transactional,SAP Fiori (SAPUI5),EHSSDS_APREGS1,/sap/bc/ui5_ui5/sap/ehssds_apregs1,ehs.sds.applyreg.manages1,EHS_SDS_APPL_REG_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3984
F3988,Plant Manager - EHS Info,Manage Safety Instruction Text Blocks,Transactional,SAP Fiori elements,EHSHSM_SITEXTS1,/sap/bc/ui5_ui5/sap/ehshsm_sitexts1,ehs.hs.si.managetbs1,EHHSS_HSM_FSI_TEXT_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3988
F3991,Production Operator - EHS Info,My Data Collections,Transactional,SAP Fiori elements,EHSMY_COLLS1,/sap/bc/ui5_ui5/sap/ehsmy_colls1,ehs.em.my.data.collects1,EHS_EM_MYDATACOLL_SRV,0001,"EM_MONITORDATA_SRV, EHS_EM_IMPORTENVDATA_SRV","0001, 0001",,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3991
F3997,Retail Store Associate,Move Products with RFID,Transactional,SAP Fiori (SAPUI5),RT_MVPRDRFIDS1,/sap/bc/ui5_ui5/sap/rt_mvprdrfids1,retail.store.moveproductrfids1,UI_RFM_STORE_MOVEPRODRFID,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3997
F4004,Accounts Payable Accountant,Manage Bank Chains,Transactional,SAP Fiori (SAPUI5),FIN_BCH_MANAGE,/sap/bc/ui5_ui5/sap/fin_bch_manage,fin.ap.bankchains,FAP_BANK_CHAIN_SRV,0001,,,,https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F4004
