FioriId;AppName;Link;MainServiceName;ServiceUri;ODataVersion;SEGWProject;ProgrammingModel;BusinessEntity;FPM_Extended
F3517;MyInbox-ReviewPurchaseOrderAccruals;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3517;FAC_POAC_RVW_WF_SRV;/sap/opu/odata/sap/FAC_POAC_RVW_WF_SRV;2.0;FAC_POAC_RVW_WF;N/A;;N/A
F3548;RunAllocations;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3548;FCO_RUN_ALLOCATION_SRV;/sap/opu/odata/sap/FCO_RUN_ALLOCATION_SRV;2.0;FCO_RUN_ALLOCATION;N/A;;N/A
F3549;Where-UsedList-CostCenters;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3549;FCO_WHERE_USED_COST_CENTERS_SRV;/sap/opu/odata/sap/FCO_WHERE_USED_COST_CENTERS_SRV;2.0;FCO_WHERE_USED_COST_CENTERS;N/A;WhereUsedListSet;Yes
F3552;ReviewPurchaseOrderAccrualsforCostAccountant;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3552;FAC_RVW_APPRV_ACCRUALS_SRV;/sap/opu/odata/sap/FAC_RVW_APPRV_ACCRUALS_SRV;2.0;FAC_RVW_APPRV_ACCRUALS;N/A;;N/A
F3553;ManageCustomHierarchyType;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3553;FAC_CUSTOM_HIERARCHY_SRV;/sap/opu/odata/sap/FAC_CUSTOM_HIERARCHY_SRV;2.0;FAC_CUSTOM_HIERARCHY;N/A;CustomTypeSet;Yes
F3554;MapTreasuryCorrespondenceFormatData;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3554;MANAGE_TREASURY_FORMAT_SRV;/sap/opu/odata/sap/MANAGE_TREASURY_FORMAT_SRV;2.0;MANAGE_TREASURY_FORMAT;N/A;;N/A
F3554A;MapFormatDataforTreasuryCorrespondence;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3554A;MAP_FORMAT_DATA_SRV;/sap/opu/odata/sap/MAP_FORMAT_DATA_SRV;2.0;MAP_FORMAT_DATA;N/A;;N/A
F3555;ManageBankStatementReprocessingRules;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3555;FAR_MANAGE_PR_SRV;/sap/opu/odata/sap/FAR_MANAGE_PR_SRV;2.0;FAR_MANAGE_PR;RAP;C_ARPostingRule;Yes
F3560;ManageSubscriptionProduct-SpecificData;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3560;CRMS4_SOM_PROD_SPEC_SRV;/sap/opu/odata/sap/CRMS4_SOM_PROD_SPEC_SRV;2.0;CRMS4_SOM_PROD_SPEC;BOPF;I_SubscrpnProdSpecTP;Yes
F3567;ActualMaintenanceCostAnalysis;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3567;EAM_ORDER_ACTUALCOST_MONITOR;/sap/opu/odata/sap/EAM_ORDER_ACTUALCOST_MONITOR;2.0;EAM_ORDER_ACTUALCOST_MONITOR;RAP;C_MaintOrderActualCostQ;Yes
F3575;ProcessRulesfromRuleMining;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3575;CMD_QLTY_MINED_RULE_SRV;/sap/opu/odata/sap/CMD_QLTY_MINED_RULE_SRV;2.0;CMD_QLTY_MINED_RULE;BOPF;I_MDQltyMinedRuleTP;Yes
F3576;ManageRuleMining;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3576;CMD_QLTY_RULE_MINING_SRV;/sap/opu/odata/sap/CMD_QLTY_RULE_MINING_SRV;2.0;CMD_QLTY_RULE_MINING;BOPF;I_MDQltyRuleMiningTP;Yes
F3579;CountProductswithRFID;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3579;RETAILSTORE_CNT_PROD_RFID_SRV;/sap/opu/odata/sap/RETAILSTORE_CNT_PROD_RFID_SRV;2.0;RETAILSTORE_COUNT_PRODUCT_RFID;N/A;;N/A
F3581;ManageContentfromDataProvider-CustomsTariffNumbers;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3581;SLL_CNTNTTRIFNMBR_MANAGE;/sap/opu/odata/sap/SLL_CNTNTTRIFNMBR_MANAGE;2.0;SLL_CNTNTTRIFNMBR_MANAGE;N/A;;N/A
F3582;ManageContentfromDataProvider-ControlClasses;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3582;SLL_CNTNTCTRLCL_MANAGE;/sap/opu/odata/sap/SLL_CNTNTCTRLCL_MANAGE;2.0;SLL_CNTNTCTRLCL_MANAGE;N/A;;N/A
F3594;ConditionContract(Deprecated);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3594;LO_SETMAN_CC_OPG;/sap/opu/odata/sap/LO_SETMAN_CC_OPG;2.0;LO_SETMAN_CC_OPG;N/A;C_CndnContrOPgResults;Yes
F3594A;ConditionContract(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3594A;0001;/sap/opu/odata4/sap/ui_lo_setman_cc_opg/srvd/sap/ui_lo_setman_cc_opg/0001;;;N/A;ConditionContract;N/A
F3596;StartProcess;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3596;HCMFAB_START_PROCESS_SRV;/sap/opu/odata/sap/HCMFAB_START_PROCESS_SRV;2.0;HCMFAB_START_PROCESS;N/A;;N/A
F3604;ManageSeasonCompleteness;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3604;RFM_SEASON_COMPLETENESS_CHECK_SRV;/sap/opu/odata/SAP/RFM_SEASON_COMPLETENESS_CHECK_SRV;2.0;RFM_SEASON_COMPLETENESS_CHECK;N/A;;N/A
F3607;ServiceManagementOverview;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3607;CRMS4_SERV_MANGMT_OVP_SRV;/sap/opu/odata/sap/CRMS4_SERV_MANGMT_OVP_SRV;2.0;CRMS4_SERV_MANGMT_OVP;N/A;C_SrvcContrFinanceCardResults;N/A
F3616;CurrencyExchangeRates;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3616;UI_CURRENCYEXCHANGERATE;/sap/opu/odata/sap/UI_CURRENCYEXCHANGERATE;;;RAP;I_CurrencyExchangeRateTP;Yes
F3621;FindMaintenanceItems;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3621;EAM_OBJPG_MAINTITEM_SRV;/sap/opu/odata/sap/EAM_OBJPG_MAINTITEM_SRV;2.0;EAM_OBJPG_MAINTITEM;BOPF;I_MaintenanceItemTP;Yes
F3622;FindMaintenancePlans;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3622;EAM_OBJPG_MAINTPLAN_SRV;/sap/opu/odata/sap/EAM_OBJPG_MAINTPLAN_SRV;2.0;EAM_OBJPG_MAINTPLAN;BOPF;I_MaintenancePlanTP;Yes
F3628;ManageGroupingRules;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3628;RFM_SCCHK_GROUP_RULE_SRV;/sap/opu/odata/sap/RFM_SCCHK_GROUP_RULE_SRV;2.0;RFM_SCCHK_GROUP_RULE;BOPF;I_SCChkDocGroupRuleTP;Yes
F3629;ManageCommodityDerivativeOrderRequestFillPackets;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3629;CMMFDOF_FILL_PACKET_SRV;/sap/opu/odata/sap/CMMFDOF_FILL_PACKET_SRV;2.0;CMMFDOF_FILL_PACKET;BOPF;I_CommodityOrdFillPacketTP;Yes
F3638;DisplaySavedOpenItemLists;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3638;O2C_FICA_SAVED_OI_LISTS;/sap/opu/odata/sap/O2C_FICA_SAVED_OI_LISTS;2.0;O2C_FICA_SAVED_OI_LISTS;RAP;C_CAOpenItemList;Yes
F3642;ClassifyUnpackagedDangerousGood;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3642;EHDGM_UP_CLASSIFY;/sap/opu/odata/sap/EHDGM_UP_CLASSIFY;2.0;EHDGM_UP_CLASSIFY;RAP;C_UnpackagedDangerousGood;Yes
F3643;MyUnpackagedDangerousGoods;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3643;EHDGM_UP_WORKLIST;/sap/opu/odata/sap/EHDGM_UP_WORKLIST;2.0;EHDGM_UP_WORKLIST;RAP;C_UnpckgdDangerousGoodWorkItem;Yes
F3646;ProcessInbox;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3646;HCMFAB_PROCESS_INBOX_SRV;/sap/opu/odata/sap/HCMFAB_PROCESS_INBOX_SRV;2.0;HCMFAB_PROCESS_INBOX;N/A;;N/A
F3647;ManagePayments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3647;FIORI_MANAGE_SRV;/sap/opu/odata/PF1/FIORI_MANAGE_SRV;;;N/A;;N/A
F3648;CreatePayments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3648;FIORI_CREATE_SRV;/sap/opu/odata/PF1/FIORI_CREATE_SRV;;;N/A;PaymentOrders;N/A
F3649;ManageCorrectionRules;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3649;FIORI_CORR_SRV;/sap/opu/odata/PF1/FIORI_CORR_SRV;;;N/A;;N/A
F3650;MaintainPaymentBlocks;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3650;FIORI_PAYBLOCK_SRV;/sap/opu/odata/PF1/FIORI_PAYBLOCK_SRV;;;N/A;;N/A
F3651;RepairPayments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3651;FIORI_REPAIR_SRV;/sap/opu/odata/PF1/FIORI_REPAIR_SRV;;;N/A;;N/A
F3653;MassAdjustBuffers;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3653;PP_DD_MASSADJBUF_SRV;/sap/opu/odata/sap/PP_DD_MASSADJBUF_SRV;2.0;PP_DD_MASSADJBUF;N/A;;N/A
F3658A;SettlementDocument(Version2);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3658A;0001;/sap/opu/odata4/sap/ui_lo_setman_sdoc_opg/srvd/sap/ui_lo_setman_sdoc_opg/0001;;;N/A;SettlementDocument;No
F3663;Import/ExportValidationSettings;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3663;CONS_VECIE_SRV;/sap/opu/odata/sap/CONS_VECIE_SRV;2.0;CONS_VECIE;N/A;;N/A
F3664;DisplayJournalEntriesinT-AccountView;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3664;FIN_ACCOUNTING_IMPACT_SRV;/sap/opu/odata/sap/FIN_ACCOUNTING_IMPACT_SRV;2.0;FIN_ACCOUNTING_IMPACT;N/A;;N/A
F3667;ClassifyDangerousGood-PackagedProduct(text-based);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3667;EHDGM_PP_TBR;/sap/opu/odata/sap/EHDGM_PP_TBR;2.0;EHDGM_PP_TBR;BOPF;I_CmplRqRsltDngrsGdsBscClfnTP;Yes
F3669;PostprocessEvent-BasedPosting-ProductCosting;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3669;FCO_EBW_ORDER_INSPECTOR_SRV;/sap/opu/odata/sap/FCO_EBW_ORDER_INSPECTOR_SRV;2.0;FCO_EBW_ORDER_INSPECTOR;N/A;C_RealTimeMfgOrderToBePostdKPIResults;Yes
F3670;ConfigureReleaseCheckVariant;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3670;RFM_RCVARIANTCONFIG_SRV;/sap/opu/odata/sap/RFM_RCVARIANTCONFIG_SRV;2.0;RFM_RCVARIANTCONFIG;BOPF;I_ARunRelChkVariantTP;Yes
F3676;MonitorPurchaseOrderItemsCentrally;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3676;MM_PUR_CNTRL_POI_MNTR_SRV;/sap/opu/odata/sap/MM_PUR_CNTRL_POI_MNTR_SRV;2.0;MM_PUR_CNTRL_POI_MNTR;N/A;C_CntrlPurOrderItemMonitorResults;Yes
F3678;MaintainDunningNotices;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3678;O2C_FICA_DUNNNOTICE_MAINTAIN_SRV;/sap/opu/odata/sap/O2C_FICA_DUNNNOTICE_MAINTAIN_SRV;2.0;O2C_FICA_DUNNNOTICE_MAINTAIN;RAP;C_CADunningNotice;Yes
F3683;ScheduleProductCostingJobs;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3683;APJ_JOB_MANAGEMENT_SRV;/sap/opu/odata/sap/APJ_JOB_MANAGEMENT_SRV;2.0;APJ_JOB_MANAGEMENT;N/A;;N/A
F3693;DisplayCorrespondences;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3693;O2C_FICA_CORR_DISPLAY_SRV;/sap/opu/odata/sap/O2C_FICA_CORR_DISPLAY_SRV;2.0;O2C_FICA_CORR_DISPLAY;RAP;C_CACorrespondenceHistory;Yes
F3697;ManageDirectActivityAllocation;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3697;FCO_MANAGE_DRCT_ACTY_ALLOC_SRV;/sap/opu/odata/sap/FCO_MANAGE_DRCT_ACTY_ALLOC_SRV;2.0;FCO_MANAGE_DRCT_ACTY_ALLOC;BOPF;I_DirectActivityAllocationTP;Yes
F3705;PaymentFactoryComponentforMyInbox;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3705;FIORI_INBOX_SRV;/sap/opu/odata/PF1/FIORI_INBOX_SRV;;;N/A;;N/A
F3710;ClassifyPackagedDangerousGood;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3710;EHDGM_PP_CLASSIFY;/sap/opu/odata/sap/EHDGM_PP_CLASSIFY;2.0;EHDGM_PP_CLASSIFY;RAP;C_PackagedDangerousGood;Yes
F3711;MyPackagedDangerousGoods;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3711;EHDGM_PP_WORKLIST;/sap/opu/odata/sap/EHDGM_PP_WORKLIST;2.0;EHDGM_PP_WORKLIST;RAP;C_PckgdDangerousGoodWorkItem;Yes
F3717;SetKanbanContainerStatus;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3717;PP_KAB_SET_KANBAN_CTN_STATUS_SRV_01;/sap/opu/odata/sap/PP_KAB_SET_KANBAN_CTN_STATUS_SRV_01;2.0;PP_KAB_SET_KANBAN_CTN_STATUS;N/A;;N/A
F3718;MyBenefitsEnrollment;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3718;HCMFAB_BEN_ENROLLMENT_SRV;/sap/opu/odata/sap/HCMFAB_BEN_ENROLLMENT_SRV;2.0;HCMFAB_BEN_ENROLLMENT;N/A;;N/A
F3720;SalesSchedulingAgreement;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3720;SD_SALESSCHEDGAGRMT_OBJPG;/sap/opu/odata/sap/SD_SALESSCHEDGAGRMT_OBJPG;2.0;SD_SALESSCHEDGAGRMT_OBJPG;RAP;C_SalesSchedgAgrmtObjPg;Yes
F3723;CreateProcurementProducts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3723;RFM_CREATE_PROCMT_PRDCT_SRV;/sap/opu/odata/sap/RFM_CREATE_PROCMT_PRDCT_SRV;2.0;RFM_CREATE_PROCMT_PRDCT;RAP;C_ExistingOrPotntlSalesProduct;Yes
F3725;DefineSelections;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3725;FINCS_SELECTION_SRV;/sap/opu/odata/sap/FINCS_SELECTION_SRV;2.0;FINCS_SELECTION;N/A;;N/A
F3729;MyMedicalInformation(Fiori2.0);https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3729;HCMFAB_MY_MEDICAL_INFO_SRV;/sap/opu/odata/sap/HCMFAB_MY_MEDICAL_INFO_SRV;2.0;HCMFAB_MY_MEDICAL_INFO;N/A;;N/A
F3732;AnalyzeAccrualPostings;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3732;FAC_ACE_POSTG_SRV;/sap/opu/odata/sap/FAC_ACE_POSTG_SRV;2.0;FAC_ACE_POSTG;N/A;C_AnalyzeAccrualPostingResults;Yes
F3733;ManageConsolidationGroupStructure-GroupView;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3733;UI_FINCS_GRPSTR_MANAGE;/sap/opu/odata/sap/UI_FINCS_GRPSTR_MANAGE;;;N/A;;N/A
F3734;ManagePaymentReceipts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3734;FAR_MANAGE_PAYMENT_RECEIPT_SRV;/sap/opu/odata/sap/FAR_MANAGE_PAYMENT_RECEIPT_SRV;2.0;FAR_MANAGE_PAYMENT_RECEIPT;N/A;;N/A
F3739;CreatePaymentReceipts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3739;FAR_MANAGE_PAYMENT_RECEIPT_SRV;/sap/opu/odata/sap/FAR_MANAGE_PAYMENT_RECEIPT_SRV;2.0;FAR_MANAGE_PAYMENT_RECEIPT;N/A;;N/A
F3750;AssignLogisticalProducts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3750;RFM_ASSG_PROCMT_PROD_SRV;/sap/opu/odata/sap/RFM_ASSG_PROCMT_PROD_SRV;2.0;RFM_ASSG_PROCMT_PROD;RAP;C_ActiveLogisticalProduct;Yes
F3751;Where-UsedList-ProfitCenters;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3751;FAC_WHERE_USED_PROFIT_CENTERS_SRV;/sap/opu/odata/sap/FAC_WHERE_USED_PROFIT_CENTERS_SRV;2.0;FAC_WHERE_USED_PROFIT_CENTERS;N/A;WhereUsedListSet;Yes
F3759;DefineBankTransferTemplates;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3759;FCLM_CASH_BANKTRANSFERTEM_SRV;/sap/opu/odata/sap/FCLM_CASH_BANKTRANSFERTEM_SRV;2.0;FCLM_CASH_BANKTRANSFERTEM;BOPF;I_MakeBankTransferTemplateTP;Yes
F3760;MakeBankTransfers-CreatewithTemplates;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3760;FCLM_MBTS_WITHTMPL_SRV;/sap/opu/odata/sap/FCLM_MBTS_WITHTMPL_SRV;2.0;FCLM_MBTS_WITHTMPL;BOPF;I_MakeBkTransfWithTmplTP;Yes
F3761;ChangeLog-CostCenters;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3761;FCO_COST_CENTER_CHNGLOG_SRV;/sap/opu/odata/sap/FCO_COST_CENTER_CHNGLOG_SRV;2.0;FCO_COST_CENTER_CHNGLOG;RAP;C_CostCenterChangeLog;Yes
F3763;ManageServiceContracts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3763;CRMS4_SERV_CONTRACT_MANAGE_SRV;/sap/opu/odata/sap/CRMS4_SERV_CONTRACT_MANAGE_SRV;2.0;CRMS4_SERV_CONTRACT_MANAGE;RAP;C_SrvcContrListRptAndObjPg;Yes
F3764;ManageHazardousSubstanceInventories;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3764;EHHSS_HSM_HSI_SRV;/sap/opu/odata/sap/EHHSS_HSM_HSI_SRV;2.0;EHHSS_HSM_HSI;BOPF;I_HzdsSubstInventoryTP;Yes
F3766;ManageConsolidationGroupStructure-UnitView;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3766;UI_FINCS_GRPSTR_MANAGE;/sap/opu/odata/sap/UI_FINCS_GRPSTR_MANAGE;;;N/A;;N/A
F3767;ScheduleOverheadAccountingJobs;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3767;APJ_JOB_MANAGEMENT_SRV;/sap/opu/odata/sap/APJ_JOB_MANAGEMENT_SRV;2.0;APJ_JOB_MANAGEMENT;N/A;;N/A
F3768;Routingversionsignoff;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3768;MPE_PLAN_RTG_WF_SRV;/sap/opu/odata/sap/MPE_PLAN_RTG_WF_SRV;2.0;MPE_PLAN_RTG_WF;BOPF;I_ProdnRtgVersWrkflwTP;Yes
F3769;CheckMajorAssemblyProjects;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3769;MPE_MJRASMBLYISSUES_ODATA_SRV;/sap/opu/odata/sap/MPE_MJRASMBLYISSUES_ODATA_SRV;2.0;MPE_MJRASMBLYISSUES_ODATA;N/A;ModelUnitEffectivitySet;Yes
F3770;CapacitySchedulingTable;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3770;PP_SCHEDULEPRODUCTION_SRV;/sap/opu/odata/sap/PP_SCHEDULEPRODUCTION_SRV;2.0;PP_SCHEDULEPRODUCTION;RAP;C_SchedProdnWorklist;Yes
F3779;ImportStatisticalKeyFiguresPlanData;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3779;FCO_SKF_PLANDATA_UPLOAD_SRV;/sap/opu/odata/sap/FCO_SKF_PLANDATA_UPLOAD_SRV;2.0;FCO_SKF_PLANDATA_UPLOAD;N/A;;N/A
F3781;ManageSummaryReports;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3781;EHHSS_SMR_REP_SRV;/sap/opu/odata/sap/EHHSS_SMR_REP_SRV;2.0;EHHSS_SMR_REP;RAP;C_SummaryReport;Yes
F3788;ManageInspectionPlans;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3788;QM_INSP_PLAN_SRV;/sap/opu/odata/sap/QM_INSP_PLAN_SRV;2.0;QM_INSP_PLAN;N/A;;N/A
F3789;DisplayClassifiedProducts-InternationalTrade;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3789;SLL_CLASSIFIED_PROD_OVERVIEW;/sap/opu/odata/sap/SLL_CLASSIFIED_PROD_OVERVIEW;2.0;SLL_CLASSIFIED_PROD_OVERVIEW;N/A;;N/A
F3792;MassChangestoCentralPurchaseContracts;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3792;MM_PUR_CNTRLCTRMASS_UPDT_SRV;/sap/opu/odata/sap/MM_PUR_CNTRLCTRMASS_UPDT_SRV;2.0;MM_PUR_CNTRLCTRMASS_UPDT;RAP;C_PurCntrlContrItmMassUpdt;Yes
F3803;ManageJournalEntryTemplates;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3803;FAC_MANAGE_POSTING_TMPL_SRV;/sap/opu/odata/sap/FAC_MANAGE_POSTING_TMPL_SRV;2.0;FAC_MANAGE_POSTING_TMPL;N/A;;N/A
F3808;ManagePersonnelSettlementDocuments;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3808;UI_LO_SETMAN_PSDOC_MAN;/sap/opu/odata/sap/UI_LO_SETMAN_PSDOC_MAN;;;N/A;PersonnelSettlementDocument;Yes
F3810;ChangeLog-ProfitCenters;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3810;FAC_PROFIT_CENTER_CHANGLOG;/sap/opu/odata/sap/FAC_PROFIT_CENTER_CHANGLOG;;;RAP;ProfitCenterChangeLog;Yes
F3811;SupplierEvaluationScoreHistory;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3811;MM_PUR_SE_SCORE_HIS_SRV;/sap/opu/odata/sap/MM_PUR_SE_SCORE_HIS_SRV;2.0;MM_PUR_SE_SCORE_HIS;RAP;C_SupplierEvalScoreHistory;Yes
F3812;ManageUser-DefinedCriteriaforSupplierEvaluation;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3812;UI_SUPLRUSRDFNDCRITRA;/sap/opu/odata/sap/UI_SUPLRUSRDFNDCRITRA;;;N/A;SupplierUsrDfndCritraScores;Yes
F3813;EditSupplierInvoiceSettings;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3813;MM_SUPPLIER_INVOICE_USR_SETTIN_SRV;/sap/opu/odata/sap/MM_SUPPLIER_INVOICE_USR_SETTIN_SRV;2.0;MM_SUPPLIER_INVOICE_USR_SETTIN;N/A;;N/A
F3820;ValidationRules;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3820;CMD_QLTY_RULES_SRV;/sap/opu/odata/sap/CMD_QLTY_RULES_SRV;2.0;CMD_QLTY_RULES;BOPF;I_MDQualityBusinessRuleTP;Yes
F3826;ConfigureDataQualityScores;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3826;CMD_QLTY_CONFIGN_SCORE_SRV;/sap/opu/odata/sap/CMD_QLTY_CONFIGN_SCORE_SRV;2.0;CMD_QLTY_CONFIGN_SCORE;BOPF;I_MDQltyDimensionCategoryTP;Yes
F3828;MonitorPredictiveAccounting;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3828;FAC_MONITORING_PRA_SRV;/sap/opu/odata/sap/FAC_MONITORING_PRA_SRV;2.0;FAC_MONITORING_PRA;RAP;C_PrdtvAcctgNotifMonitor;Yes
F3829;ManageCharacteristicCatalogs;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3829;ATP_MANCHARCCATALOG;/sap/opu/odata/sap/ATP_MANCHARCCATALOG;2.0;ATP_MANCHARCCATALOG;BOPF;I_ProdAllocCharcCatalogTP;Yes
F3840;TaskCalendar;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3840;EHFND_TASK_CALENDAR_SRV;/sap/opu/odata/sap/EHFND_TASK_CALENDAR_SRV;2.0;EHFND_TASK_CALENDAR;N/A;;N/A
F3857;ManageSafetyInstructions-Chemicals;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3857;EHHSS_HSM_SI_SRV;/sap/opu/odata/sap/EHHSS_HSM_SI_SRV;2.0;EHHSS_HSM_SI;BOPF;I_SafetyInstructionTP;Yes
F3860;AnalyzePackagedDangerousGoods;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3860;C_PACKAGEDDNGRSGDSQUERY_CDS;/sap/opu/odata/sap/C_PACKAGEDDNGRSGDSQUERY_CDS;;;RAP;C_PACKAGEDDNGRSGDSQUERY;Yes
F3861;AnalyzeUnpackagedDangerousGoods;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3861;C_UNPACKAGEDDNGRSGDSQUERY_CDS;/sap/opu/odata/sap/C_UNPACKAGEDDNGRSGDSQUERY_CDS;;;RAP;C_UNPACKAGEDDNGRSGDSQUERY;Yes
F3862;DefineMatchingMethods;https://fioriappslibrary.hana.ondemand.com/sap/fix/externalViewer/?appId=F3862;ICA_MATCH_METHOD_SRV;/sap/opu/odata/sap/ICA_MATCH_METHOD_SRV;2.0;ICA_MATCH_METHOD;N/A;;N/A
